GAME_DATE_EST,HOME_TEAM_NAME,VISITOR_TEAM_NAME,PTS_home,PTS_away,HOME_TEAM_WINS,MARKET_PROB_home,MARKET_PROB_away,prob_margin,correct,league,accepted,STATUS
2026-03-08,Fibwi Palma,Estela,68,73,0,0.704036,0.295964,0.204036,0,spain_primera_feb,1,finished
2026-03-08,Leyma Coruna,Alicante,83,74,1,0.861004,0.138996,0.361004,1,spain_primera_feb,1,finished
2026-03-08,Palmer Basket,Tizona Burgos,88,72,1,0.582245,0.417755,0.082245,1,spain_primera_feb,1,finished
2026-03-07,Fuenlabrada,Obradoiro CAB,77,97,0,0.296629,0.703371,0.203371,1,spain_primera_feb,1,finished
2026-03-07,Gipuzkoa,Ourense,81,79,1,0.682984,0.317016,0.182984,1,spain_primera_feb,1,finished
2026-03-07,Oviedo,Cartagena,92,80,1,0.81672,0.18328,0.31672,1,spain_primera_feb,1,finished
2026-03-06,Palencia,Zamora,77,66,1,0.830816,0.169184,0.330816,1,spain_primera_feb,1,finished
2026-02-22,Melilla,Estela,83,77,1,0.553191,0.446809,0.053191,1,spain_primera_feb,1,finished
2026-02-21,Alicante,Hestia Menorca,58,76,0,0.607692,0.392308,0.107692,0,spain_primera_feb,1,finished
2026-02-21,Cartagena,Palmer Basket,66,82,0,0.667464,0.332536,0.167464,0,spain_primera_feb,1,finished
2026-02-21,Ourense,Fibwi Palma,81,69,1,0.714912,0.285088,0.214912,1,spain_primera_feb,1,finished
2026-02-21,Zamora,Gipuzkoa,70,101,0,0.48248,0.51752,0.01752,1,spain_primera_feb,1,finished
2026-02-20,Leyma Coruna,Estudiantes,105,82,1,0.822327,0.177673,0.322327,1,spain_primera_feb,1,finished
2026-02-20,Palencia,Fuenlabrada,97,74,1,0.738589,0.261411,0.238589,1,spain_primera_feb,1,finished
2026-02-20,Tizona Burgos,Oviedo,82,89,0,0.505405,0.494595,0.005405,0,spain_primera_feb,1,finished
2026-02-15,Estela,Gipuzkoa,91,90,1,0.337349,0.662651,0.162651,0,spain_primera_feb,1,finished
2026-02-15,Fibwi Palma,Hestia Menorca,69,76,0,0.436508,0.563492,0.063492,1,spain_primera_feb,1,finished
2026-02-15,Fuenlabrada,Alicante,87,90,0,0.641089,0.358911,0.141089,0,spain_primera_feb,1,finished
2026-02-15,Melilla,Obradoiro CAB,70,92,0,0.169954,0.830046,0.330046,1,spain_primera_feb,1,finished
2026-02-15,Oviedo,Palencia,61,76,0,0.400517,0.599483,0.099483,1,spain_primera_feb,1,finished
2026-02-15,Palmer Basket,Leyma Coruna,65,85,0,0.100586,0.899414,0.399414,1,spain_primera_feb,1,finished
2026-02-15,Tizona Burgos,Zamora,93,101,0,0.603093,0.396907,0.103093,0,spain_primera_feb,1,finished
2026-02-14,Ourense,Estudiantes,103,97,1,0.421466,0.578534,0.078534,0,spain_primera_feb,1,finished
2026-02-11,Alicante,Melilla,78,71,1,0.891554,0.108446,0.391554,1,spain_primera_feb,1,finished
2026-02-11,Cartagena,Ourense,81,80,1,0.403101,0.596899,0.096899,0,spain_primera_feb,1,finished
2026-02-11,Estela,Oviedo,79,87,0,0.427441,0.572559,0.072559,1,spain_primera_feb,1,finished
2026-02-11,Fibwi Palma,Fuenlabrada,79,80,0,0.444149,0.555851,0.055851,1,spain_primera_feb,1,finished
2026-02-11,Gipuzkoa,Tizona Burgos,93,65,1,0.761719,0.238281,0.261719,1,spain_primera_feb,1,finished
2026-02-11,Leyma Coruna,Zamora,81,76,1,0.904007,0.095993,0.404007,1,spain_primera_feb,1,finished
2026-02-11,Palencia,Palmer Basket,85,69,1,0.909735,0.090265,0.409735,1,spain_primera_feb,1,finished
2026-02-08,Estudiantes,Palencia,72,94,0,0.64532,0.35468,0.14532,0,spain_primera_feb,1,finished
2026-02-08,Fibwi Palma,Melilla,84,78,1,0.744376,0.255624,0.244376,1,spain_primera_feb,1,finished
2026-02-07,Cartagena,Gipuzkoa,64,84,0,0.371859,0.628141,0.128141,1,spain_primera_feb,1,finished
2026-02-07,Fuenlabrada,Tizona Burgos,76,69,1,0.773585,0.226415,0.273585,1,spain_primera_feb,1,finished
2026-02-07,Hestia Menorca,Estela,89,81,1,0.868389,0.131611,0.368389,1,spain_primera_feb,1,finished
2026-02-07,Ourense,Alicante,81,75,1,0.487871,0.512129,0.012129,0,spain_primera_feb,1,finished
2026-02-07,Oviedo,Leyma Coruna,84,89,0,0.249497,0.750503,0.250503,1,spain_primera_feb,1,finished
2026-02-07,Zamora,Obradoiro CAB,77,92,0,0.185366,0.814634,0.314634,1,spain_primera_feb,1,finished
2026-02-04,Fuenlabrada,Ourense,78,71,1,0.736402,0.263598,0.236402,1,spain_primera_feb,1,finished
2026-02-01,Gipuzkoa,Estudiantes,73,66,1,0.407792,0.592208,0.092208,0,spain_primera_feb,1,finished
2026-02-01,Melilla,Leyma Coruna,72,105,0,0.095194,0.904806,0.404806,1,spain_primera_feb,1,finished
2026-02-01,Palmer Basket,Zamora,92,95,0,0.454545,0.545455,0.045455,1,spain_primera_feb,1,finished
2026-01-31,Alicante,Palencia,63,82,0,0.636816,0.363184,0.136816,0,spain_primera_feb,1,finished
2026-01-31,Estela,Cartagena,78,72,1,0.677647,0.322353,0.177647,1,spain_primera_feb,1,finished
2026-01-31,Obradoiro CAB,Oviedo,86,68,1,0.872162,0.127838,0.372162,1,spain_primera_feb,1,finished
2026-01-31,Ourense,Fuenlabrada,69,72,0,0.526882,0.473118,0.026882,0,spain_primera_feb,1,finished
2026-01-30,Tizona Burgos,Fibwi Palma,80,76,1,0.703371,0.296629,0.203371,1,spain_primera_feb,1,finished
2026-01-18,Estudiantes,Estela,81,74,1,0.885246,0.114754,0.385246,1,spain_primera_feb,1,finished
2026-01-17,Hestia Menorca,Gipuzkoa,71,64,1,0.631579,0.368421,0.131579,1,spain_primera_feb,1,finished
2026-01-17,Obradoiro CAB,Alicante,87,75,1,0.856954,0.143046,0.356954,1,spain_primera_feb,1,finished
2026-01-17,Oviedo,Melilla,101,70,1,0.813115,0.186885,0.313115,1,spain_primera_feb,1,finished
2026-01-16,Leyma Coruna,Fibwi Palma,94,72,1,0.898322,0.101678,0.398322,1,spain_primera_feb,1,finished
2026-01-16,Palencia,Ourense,83,77,1,0.803754,0.196246,0.303754,1,spain_primera_feb,1,finished
2026-01-11,Alicante,Leyma Coruna,89,96,0,0.336538,0.663462,0.163462,1,spain_primera_feb,1,finished
2026-01-11,Fibwi Palma,Estudiantes,80,76,1,0.2625,0.7375,0.2375,0,spain_primera_feb,1,finished
2026-01-11,Fuenlabrada,Zamora,79,61,1,0.762183,0.237817,0.262183,1,spain_primera_feb,1,finished
2026-01-11,Gipuzkoa,Oviedo,74,69,1,0.667464,0.332536,0.167464,1,spain_primera_feb,1,finished
2026-01-11,Melilla,Cartagena,84,91,0,0.621212,0.378788,0.121212,0,spain_primera_feb,1,finished
2026-01-11,Tizona Burgos,Hestia Menorca,85,102,0,0.506739,0.493261,0.006739,0,spain_primera_feb,1,finished
2026-01-10,Estela,Palmer Basket,73,76,0,0.781651,0.218349,0.281651,0,spain_primera_feb,1,finished
2026-01-10,Ourense,Obradoiro CAB,96,93,1,0.191667,0.808333,0.308333,0,spain_primera_feb,1,finished
2026-01-04,Cartagena,Fuenlabrada,75,88,0,0.332536,0.667464,0.167464,1,spain_primera_feb,1,finished
2026-01-04,Estudiantes,Ourense,92,75,1,0.813725,0.186275,0.313725,1,spain_primera_feb,1,finished
2026-01-04,Hestia Menorca,Alicante,81,68,1,0.509434,0.490566,0.009434,1,spain_primera_feb,1,finished
2026-01-04,Leyma Coruna,Estela,102,67,1,0.907374,0.092626,0.407374,1,spain_primera_feb,1,finished
2026-01-04,Oviedo,Fibwi Palma,83,64,1,0.68894,0.31106,0.18894,1,spain_primera_feb,1,finished
2026-01-04,Palencia,Obradoiro CAB,85,87,0,0.467742,0.532258,0.032258,1,spain_primera_feb,1,finished
2026-01-04,Palmer Basket,Gipuzkoa,63,71,0,0.292411,0.707589,0.207589,1,spain_primera_feb,1,finished
2026-01-04,Zamora,Melilla,97,88,1,0.786618,0.213382,0.286618,1,spain_primera_feb,1,finished
2025-12-28,Alicante,Cartagena,95,77,1,0.876457,0.123543,0.376457,1,spain_primera_feb,1,finished
2025-12-28,Estudiantes,Zamora,86,77,1,0.862595,0.137405,0.362595,1,spain_primera_feb,1,finished
2025-12-28,Fibwi Palma,Palmer Basket,82,80,1,0.826087,0.173913,0.326087,1,spain_primera_feb,1,finished
2025-12-28,Gipuzkoa,Estela,88,77,1,0.785064,0.214936,0.285064,1,spain_primera_feb,1,finished
2025-12-28,Hestia Menorca,Fuenlabrada,80,70,1,0.572559,0.427441,0.072559,1,spain_primera_feb,1,finished
2025-12-28,Obradoiro CAB,Leyma Coruna,103,99,1,0.681499,0.318501,0.181499,1,spain_primera_feb,1,finished
2025-12-28,Oviedo,Ourense,75,73,1,0.643564,0.356436,0.143564,1,spain_primera_feb,1,finished
2025-12-28,Palencia,Tizona Burgos,91,76,1,0.864385,0.135615,0.364385,1,spain_primera_feb,1,finished
2025-12-21,Estela,Fibwi Palma,77,65,1,0.513441,0.486559,0.013441,1,spain_primera_feb,1,finished
2025-12-21,Melilla,Hestia Menorca,65,95,0,0.418848,0.581152,0.081152,1,spain_primera_feb,1,finished
2025-12-21,Palmer Basket,Obradoiro CAB,45,115,0,0.109718,0.890282,0.390282,1,spain_primera_feb,1,finished
2025-12-21,Tizona Burgos,Alicante,72,85,0,0.412533,0.587467,0.087467,1,spain_primera_feb,1,finished
2025-12-20,Cartagena,Leyma Coruna,80,89,0,0.148907,0.851093,0.351093,1,spain_primera_feb,1,finished
2025-12-20,Fuenlabrada,Palencia,73,67,1,0.418848,0.581152,0.081152,0,spain_primera_feb,1,finished
2025-12-20,Ourense,Gipuzkoa,77,89,0,0.641975,0.358025,0.141975,0,spain_primera_feb,1,finished
2025-12-17,Cartagena,Estela,68,74,0,0.706667,0.293333,0.206667,0,spain_primera_feb,1,finished
2025-12-17,Fibwi Palma,Palencia,86,93,0,0.291111,0.708889,0.208889,1,spain_primera_feb,1,finished
2025-12-17,Gipuzkoa,Melilla,84,62,1,0.760314,0.239686,0.260314,1,spain_primera_feb,1,finished
2025-12-17,Hestia Menorca,Estudiantes,86,96,0,0.358025,0.641975,0.141975,1,spain_primera_feb,1,finished
2025-12-17,Leyma Coruna,Ourense,94,77,1,0.866417,0.133583,0.366417,1,spain_primera_feb,1,finished
2025-12-17,Tizona Burgos,Palmer Basket,95,59,1,0.77963,0.22037,0.27963,1,spain_primera_feb,1,finished
2025-12-16,Alicante,Fuenlabrada,91,86,1,0.718615,0.281385,0.218615,1,spain_primera_feb,1,finished
2025-12-16,Obradoiro CAB,Zamora,106,80,1,0.879682,0.120318,0.379682,1,spain_primera_feb,1,finished
2025-12-14,Estudiantes,Tizona Burgos,102,85,1,0.874852,0.125148,0.374852,1,spain_primera_feb,1,finished
2025-12-14,Melilla,Fibwi Palma,72,79,0,0.478495,0.521505,0.021505,1,spain_primera_feb,1,finished
2025-12-14,Palmer Basket,Cartagena,77,68,1,0.546667,0.453333,0.046667,1,spain_primera_feb,1,finished
2025-12-13,Estela,Hestia Menorca,83,80,1,0.449468,0.550532,0.050532,0,spain_primera_feb,1,finished
2025-12-13,Zamora,Leyma Coruna,69,81,0,0.241107,0.758893,0.258893,1,spain_primera_feb,1,finished
2025-12-12,Alicante,Oviedo,88,89,0,0.748479,0.251521,0.248479,0,spain_primera_feb,1,finished
2025-12-12,Palencia,Gipuzkoa,64,76,0,0.843305,0.156695,0.343305,0,spain_primera_feb,1,finished
2025-12-07,Fibwi Palma,Tizona Burgos,87,86,1,0.633416,0.366584,0.133416,1,spain_primera_feb,1,finished
2025-12-07,Leyma Coruna,Palencia,82,75,1,0.65942,0.34058,0.15942,1,spain_primera_feb,1,finished
2025-12-07,Palmer Basket,Estudiantes,64,68,0,0.137056,0.862944,0.362944,1,spain_primera_feb,1,finished
2025-12-06,Hestia Menorca,Zamora,86,74,1,0.683721,0.316279,0.183721,1,spain_primera_feb,1,finished
2025-12-06,Obradoiro CAB,Fuenlabrada,97,69,1,0.85582,0.14418,0.35582,1,spain_primera_feb,1,finished
2025-12-06,Ourense,Melilla,98,75,1,0.733753,0.266247,0.233753,1,spain_primera_feb,1,finished
2025-12-06,Oviedo,Estela,97,79,1,0.756436,0.243564,0.256436,1,spain_primera_feb,1,finished
2025-12-05,Gipuzkoa,Alicante,77,70,1,0.406736,0.593264,0.093264,0,spain_primera_feb,1,finished
2025-11-23,Alicante,Estela,101,90,1,0.847222,0.152778,0.347222,1,spain_primera_feb,1,finished
2025-11-23,Melilla,Palmer Basket,90,76,1,0.715536,0.284464,0.215536,1,spain_primera_feb,1,finished
2025-11-23,Obradoiro CAB,Fibwi Palma,99,89,1,0.858639,0.141361,0.358639,1,spain_primera_feb,1,finished
2025-11-23,Tizona Burgos,Ourense,77,99,0,0.616751,0.383249,0.116751,0,spain_primera_feb,1,finished
2025-11-22,Fuenlabrada,Gipuzkoa,70,87,0,0.730361,0.269639,0.230361,0,spain_primera_feb,1,finished
2025-11-22,Oviedo,Hestia Menorca,67,75,0,0.653659,0.346341,0.153659,0,spain_primera_feb,1,finished
2025-11-22,Palencia,Estudiantes,83,52,1,0.591146,0.408854,0.091146,1,spain_primera_feb,1,finished
2025-11-22,Zamora,Cartagena,90,71,1,0.747454,0.252546,0.247454,1,spain_primera_feb,1,finished
2025-11-16,Estudiantes,Fuenlabrada,99,76,1,0.760314,0.239686,0.260314,1,spain_primera_feb,1,finished
2025-11-16,Fibwi Palma,Ourense,83,76,1,0.544,0.456,0.044,1,spain_primera_feb,1,finished
2025-11-15,Alicante,Palmer Basket,109,73,1,0.867246,0.132754,0.367246,1,spain_primera_feb,1,finished
2025-11-15,Cartagena,Obradoiro CAB,68,94,0,0.204188,0.795812,0.295812,1,spain_primera_feb,1,finished
2025-11-15,Estela,Tizona Burgos,84,91,0,0.546667,0.453333,0.046667,0,spain_primera_feb,1,finished
2025-11-14,Gipuzkoa,Zamora,82,86,0,0.697039,0.302961,0.197039,0,spain_primera_feb,1,finished
2025-11-14,Leyma Coruna,Melilla,101,89,1,0.915842,0.084158,0.415842,1,spain_primera_feb,1,finished
2025-11-14,Palencia,Oviedo,88,80,1,0.82035,0.17965,0.32035,1,spain_primera_feb,1,finished
2025-11-09,Estudiantes,Leyma Coruna,87,92,0,0.613232,0.386768,0.113232,0,spain_primera_feb,1,finished
2025-11-09,Gipuzkoa,Fibwi Palma,65,71,0,0.658596,0.341404,0.158596,0,spain_primera_feb,1,finished
2025-11-09,Melilla,Alicante,79,90,0,0.390306,0.609694,0.109694,1,spain_primera_feb,1,finished
2025-11-09,Palmer Basket,Hestia Menorca,83,80,1,0.404145,0.595855,0.095855,0,spain_primera_feb,1,finished
2025-11-08,Fuenlabrada,Oviedo,71,92,0,0.757874,0.242126,0.257874,0,spain_primera_feb,1,finished
2025-11-08,Obradoiro CAB,Tizona Burgos,93,68,1,0.813115,0.186885,0.313115,1,spain_primera_feb,1,finished
2025-11-08,Ourense,Cartagena,91,65,1,0.716776,0.283224,0.216776,1,spain_primera_feb,1,finished
2025-11-08,Zamora,Palencia,77,102,0,0.270213,0.729787,0.229787,1,spain_primera_feb,1,finished
2025-11-01,Cartagena,Estudiantes,68,95,0,0.199313,0.800687,0.300687,1,spain_primera_feb,1,finished
2025-11-01,Estela,Melilla,76,72,1,0.629073,0.370927,0.129073,1,spain_primera_feb,1,finished
2025-11-01,Ourense,Hestia Menorca,84,80,1,0.58377,0.41623,0.08377,1,spain_primera_feb,1,finished
2025-11-01,Oviedo,Obradoiro CAB,75,79,0,0.399485,0.600515,0.100515,1,spain_primera_feb,1,finished
2025-11-01,Zamora,Palmer Basket,99,76,1,0.769524,0.230476,0.269524,1,spain_primera_feb,1,finished
2025-10-31,Leyma Coruna,Fuenlabrada,101,75,1,0.70045,0.29955,0.20045,1,spain_primera_feb,1,finished
2025-10-31,Palencia,Alicante,59,79,0,0.804089,0.195911,0.304089,0,spain_primera_feb,1,finished
2025-10-31,Tizona Burgos,Gipuzkoa,81,73,1,0.573684,0.426316,0.073684,1,spain_primera_feb,1,finished
2025-10-26,Alicante,Zamora,94,86,1,0.742798,0.257202,0.242798,1,spain_primera_feb,1,finished
2025-10-26,Estudiantes,Obradoiro CAB,78,79,0,0.720174,0.279826,0.220174,0,spain_primera_feb,1,finished
2025-10-26,Melilla,Palencia,80,75,1,0.162518,0.837482,0.337482,0,spain_primera_feb,1,finished
2025-10-26,Palmer Basket,Oviedo,57,78,0,0.457219,0.542781,0.042781,1,spain_primera_feb,1,finished
2025-10-25,Estela,Ourense,87,66,1,0.501348,0.498652,0.001348,1,spain_primera_feb,1,finished
2025-10-25,Fuenlabrada,Fibwi Palma,99,81,1,0.839827,0.160173,0.339827,1,spain_primera_feb,1,finished
2025-10-25,Hestia Menorca,Cartagena,97,61,1,0.652812,0.347188,0.152812,1,spain_primera_feb,1,finished
2025-10-25,Tizona Burgos,Leyma Coruna,82,97,0,0.306636,0.693364,0.193364,1,spain_primera_feb,1,finished
2025-10-19,Estudiantes,Alicante,88,82,1,0.825077,0.174923,0.325077,1,spain_primera_feb,1,finished
2025-10-19,Fibwi Palma,Zamora,88,83,1,0.547872,0.452128,0.047872,1,spain_primera_feb,1,finished
2025-10-18,Fuenlabrada,Estela,90,75,1,0.879819,0.120181,0.379819,1,spain_primera_feb,1,finished
2025-10-18,Obradoiro CAB,Melilla,79,59,1,0.813115,0.186885,0.313115,1,spain_primera_feb,1,finished
2025-10-18,Oviedo,Tizona Burgos,93,80,1,0.52815,0.47185,0.02815,1,spain_primera_feb,1,finished
2025-10-17,Gipuzkoa,Cartagena,75,69,1,0.717391,0.282609,0.217391,1,spain_primera_feb,1,finished
2025-10-17,Leyma Coruna,Palmer Basket,91,75,1,0.900192,0.099808,0.400192,1,spain_primera_feb,1,finished
2025-10-17,Palencia,Hestia Menorca,89,64,1,0.840974,0.159026,0.340974,1,spain_primera_feb,1,finished
2025-10-12,Melilla,Estudiantes,70,82,0,0.182692,0.817308,0.317308,1,spain_primera_feb,1,finished
2025-10-11,Alicante,Fibwi Palma,81,74,1,0.684455,0.315545,0.184455,1,spain_primera_feb,1,finished
2025-10-11,Cartagena,Oviedo,82,78,1,0.587013,0.412987,0.087013,1,spain_primera_feb,1,finished
2025-10-11,Estela,Palencia,58,107,0,0.285088,0.714912,0.214912,1,spain_primera_feb,1,finished
2025-10-11,Hestia Menorca,Leyma Coruna,80,102,0,0.400517,0.599483,0.099483,1,spain_primera_feb,1,finished
2025-10-11,Zamora,Ourense,84,94,0,0.628141,0.371859,0.128141,0,spain_primera_feb,1,finished
2025-10-10,Tizona Burgos,Fuenlabrada,89,93,0,0.489247,0.510753,0.010753,1,spain_primera_feb,1,finished
2025-10-05,Estudiantes,Gipuzkoa,93,88,1,0.833333,0.166667,0.333333,1,spain_primera_feb,1,finished
2025-10-05,Hestia Menorca,Fibwi Palma,70,71,0,0.796848,0.203152,0.296848,0,spain_primera_feb,1,finished
2025-10-04,Fuenlabrada,Melilla,82,73,1,0.815832,0.184168,0.315832,1,spain_primera_feb,1,finished
2025-10-04,Obradoiro CAB,Estela,82,87,0,0.879271,0.120729,0.379271,0,spain_primera_feb,1,finished
2025-10-04,Ourense,Palmer Basket,82,69,1,0.703371,0.296629,0.203371,1,spain_primera_feb,1,finished
2025-10-04,Zamora,Tizona Burgos,101,95,1,0.606138,0.393862,0.106138,1,spain_primera_feb,1,finished
2025-10-03,Leyma Coruna,Oviedo,87,72,1,0.845288,0.154712,0.345288,1,spain_primera_feb,1,finished
2025-10-03,Palencia,Cartagena,90,73,1,0.863808,0.136192,0.363808,1,spain_primera_feb,1,finished
2025-09-28,Gipuzkoa,Leyma Coruna,63,79,0,0.474201,0.525799,0.025799,1,spain_primera_feb,1,finished
2025-09-28,Palmer Basket,Palencia,69,78,0,0.080351,0.919649,0.419649,1,spain_primera_feb,1,finished
2025-09-27,Alicante,Ourense,87,76,1,0.614213,0.385787,0.114213,1,spain_primera_feb,1,finished
2025-09-27,Cartagena,Fibwi Palma,72,70,1,0.615752,0.384248,0.115752,1,spain_primera_feb,1,finished
2025-09-27,Estela,Zamora,72,96,0,0.585937,0.414062,0.085937,0,spain_primera_feb,1,finished
2025-09-27,Hestia Menorca,Obradoiro CAB,97,77,1,0.376569,0.623431,0.123431,0,spain_primera_feb,1,finished
2025-09-26,Oviedo,Estudiantes,87,101,0,0.263048,0.736952,0.236952,1,spain_primera_feb,1,finished
2025-09-26,Tizona Burgos,Melilla,106,91,1,0.686775,0.313225,0.186775,1,spain_primera_feb,1,finished
2025-05-09,Alicante,Castello,78,82,0,0.860104,0.139896,0.360104,0,spain_primera_feb,1,finished
2025-05-09,CBC Valladolid,Hestia Menorca,65,77,0,0.672209,0.327791,0.172209,0,spain_primera_feb,1,finished
2025-05-09,Estela,Cartagena,84,69,1,0.640199,0.359801,0.140199,1,spain_primera_feb,1,finished
2025-05-09,Fuenlabrada,Moron,82,65,1,0.916187,0.083813,0.416187,1,spain_primera_feb,1,finished
2025-05-09,Gipuzkoa,Ourense,87,78,1,0.699095,0.300905,0.199095,1,spain_primera_feb,1,finished
2025-05-09,Oviedo,Zamora,72,65,1,0.723542,0.276458,0.223542,1,spain_primera_feb,1,finished
2025-05-09,Palencia,Real Betis,87,68,1,0.553191,0.446809,0.053191,1,spain_primera_feb,1,finished
2025-05-09,San Pablo Burgos,Estudiantes,100,88,1,0.720779,0.279221,0.220779,1,spain_primera_feb,1,finished
2025-05-09,Tizona Burgos,Obradoiro CAB,100,102,0,0.308046,0.691954,0.191954,1,spain_primera_feb,1,finished
2025-05-04,Estudiantes,Tizona Burgos,105,88,1,0.864492,0.135508,0.364492,1,spain_primera_feb,1,finished
2025-05-03,Cartagena,Oviedo,72,71,1,0.497297,0.502703,0.002703,0,spain_primera_feb,1,finished
2025-05-03,Hestia Menorca,San Pablo Burgos,54,85,0,0.167414,0.832586,0.332586,1,spain_primera_feb,1,finished
2025-05-03,Moron,Alicante,72,65,1,0.239216,0.760784,0.260784,0,spain_primera_feb,1,finished
2025-05-03,Obradoiro CAB,Gipuzkoa,63,65,0,0.823438,0.176563,0.323438,0,spain_primera_feb,1,finished
2025-05-03,Ourense,CBC Valladolid,95,84,1,0.622166,0.377834,0.122166,1,spain_primera_feb,1,finished
2025-05-02,Real Betis,Fuenlabrada,94,72,1,0.669048,0.330952,0.169048,1,spain_primera_feb,1,finished
2025-05-02,Zamora,Estela,71,82,0,0.686775,0.313225,0.186775,0,spain_primera_feb,1,finished
2025-04-27,Alicante,Estudiantes,88,77,1,0.375315,0.624685,0.124685,0,spain_primera_feb,1,finished
2025-04-27,Fuenlabrada,Obradoiro CAB,84,68,1,0.502703,0.497297,0.002703,1,spain_primera_feb,1,finished
2025-04-27,Oviedo,Hestia Menorca,75,66,1,0.65122,0.34878,0.15122,1,spain_primera_feb,1,finished
2025-04-27,Real Betis,Castello,100,61,1,0.911588,0.088412,0.411588,1,spain_primera_feb,1,finished
2025-04-27,Tizona Burgos,Zamora,81,88,0,0.685185,0.314815,0.185185,0,spain_primera_feb,1,finished
2025-04-26,CBC Valladolid,Cartagena,86,75,1,0.615776,0.384224,0.115776,1,spain_primera_feb,1,finished
2025-04-26,Estela,Ourense,86,77,1,0.518817,0.481183,0.018817,1,spain_primera_feb,1,finished
2025-04-26,Palencia,Moron,81,68,1,0.910201,0.089799,0.410201,1,spain_primera_feb,1,finished
2025-04-23,Cartagena,Tizona Burgos,83,65,1,0.433862,0.566138,0.066138,0,spain_primera_feb,1,finished
2025-04-23,Ourense,Palencia,94,84,1,0.239216,0.760784,0.260784,0,spain_primera_feb,1,finished
2025-04-23,Oviedo,CBC Valladolid,105,69,1,0.678404,0.321596,0.178404,1,spain_primera_feb,1,finished
2025-04-23,San Pablo Burgos,Fuenlabrada,87,74,1,0.821203,0.178797,0.321203,1,spain_primera_feb,1,finished
2025-04-23,Zamora,Hestia Menorca,86,73,1,0.617722,0.382278,0.117722,1,spain_primera_feb,1,finished
2025-04-22,Castello,Gipuzkoa,65,70,0,0.26087,0.73913,0.23913,1,spain_primera_feb,1,finished
2025-04-22,Estudiantes,Estela,101,76,1,0.872596,0.127404,0.372596,1,spain_primera_feb,1,finished
2025-04-22,Moron,Real Betis,63,76,0,0.140442,0.859558,0.359558,1,spain_primera_feb,1,finished
2025-04-22,Obradoiro CAB,Alicante,82,70,1,0.840058,0.159942,0.340058,1,spain_primera_feb,1,finished
2025-04-19,CBC Valladolid,Zamora,91,86,1,0.585937,0.414062,0.085937,1,spain_primera_feb,1,finished
2025-04-19,Estela,San Pablo Burgos,74,85,0,0.127098,0.872902,0.372902,1,spain_primera_feb,1,finished
2025-04-19,Fuenlabrada,Estudiantes,97,91,1,0.349633,0.650367,0.150367,0,spain_primera_feb,1,finished
2025-04-19,Hestia Menorca,Cartagena,86,87,0,0.665072,0.334928,0.165072,0,spain_primera_feb,1,finished
